labels,pos_tag,text
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,但他的来由竟是我只准他一人凌辱，说起来我就像他的私家货色相同，拜托，我是他妹，不是货色。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOvvOOOOOOOOttOOOOOO,大灰娘洗手完后准备站起来时，小羊连忙照狼屁股狠狠地一踹，还没等狼反应过来就掉进水里，水面上出现了像问号一样的一圈一圈的气泡，狼淹死了。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,梦想有如繁星，即使相隔万里，此生难及，于远处欣赏它的光亮也是好的，至少它能宽慰失意人的心，安抚得意者的情，就像桐华说的：“伸手摘星，虽未得星，却心纳美景，手不染污”。
0,OOOOOOOOOOOOOOOOOOOOOO,这时候我就像泡在蜜糖里一样，浑身都甜滋滋的。
1,OOOOttOOOOOOOOOOOOOOvvOOOOOOOOOO,城墙顶上城墙铺着方砖，十分平整，像很宽的马路，五六匹马可以并行。
1,OOOOOOOOOOOOOOOOOOOOOOOOOttOOOOOOOOOOOOOOOOOOvvO,它长得很可爱，头上长着一对细长的黑色触角，它圆圆的脸蛋，红扑扑，闪亮亮的，像一个熟透了的红苹果。
1,OOOOOOOOOOOOOOOOOOOOOOttOvvOOOOOOO,刚才还安静的教室一下子变的喧闹起来，同学们的笑声像尖刀刺进了我的心。
1,tOOOOvvOOOOOOOOOO,花像一张张笑脸迎接前来观赏的人们。
1,OOOOOtOOOOOOOOOOOOOOOOOOOOOvvO,我才刚来，浪就把我的裙子弄湿了，真像一个和我一样调皮的孩子！
1,OOOOOttOOOOvOOOOOOOOOOOO,车里，她的眼泪像心中的话，装不下了，肆意地漫出。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我们都想放松一下，享受一下，可我们的国家必须要像其它国家那样，迅速的发展。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,以前在课外书上学到过，日食是月亮转到太阳和地球之间，挡住了一部分太阳的影子而形成的，所以我们在地球上看起来太阳就像是缺了一块。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,就像汉高祖刘邦，他要是不懂的仰望星空怎会把项羽逼得自尽，他要是心里没有追求怎会统一天下，怎会从一个小小的亭长变成一代君王。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,下早自习后，妈来了而且还给我带来了一个大面包（妈是绝对不会让我空着肚子上课的）当着全班的面她把面包塞给我，站了一会儿像是在期待什么。
1,OOOOOOOOOOOOOOOOOOOOOOOttOOOOOOOOOOOOOOOOOOOvvOOOOOOOOO,莫名其妙的，想起光良的《烟火》：想起你的拥抱这感觉短暂纪念，在你我之间，时说变就变，就像烟火，下一秒消失不见。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,谁知道那里一定有春夏秋冬，不是像我们的办公室，每天有暖气，每天温暖如春？
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOttOOOOOOOOOvvOOOOOOO,可天公不作美，突然下起了大雨，风夹杂着豆大的雨点毫不留情地向我和妈妈砸来，我们像狂风暴雨中的两片树叶在风雨中飘荡。
1,ttOOOOOOOOOOOOOOvvvOO,爸爸又是嘿嘿地笑了笑，就像一个“老憨包”。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,教室外走廊上的那几盆花，也弯折了腰，垂下头去，它不是为我们感到气馁，而是我们没有空去给它们浇水了，小鸟都在天空翱翔，以不像以前一样在窗外的树上歌唱，因为它们不忍心看到我们在煎熬中消瘦。
1,OtttttOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOO,"""十七大精神又像扬帆起航的春风，吹响了时代的号角指引着新唐山建设的前进方向。"""
0,OOOOOOOOOOOOOOOOOOOO,樱桃般的小嘴鲜红鲜红的，像涂了唇膏一样。
1,OOOttOOOOOOvvO,香蕉的形状弯弯的像一个月牙。
1,ttttOOOOOOOOOvvvO,飞檐翘角，又像挂在天空中的月牙儿。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,贝多芬双耳失聪，要知道，音乐家失去了听觉就像驾驶员失去了眼睛。
1,OOOOOttOOOOvvOOOOOOOOOOOOOOOOOOOOOOO,迷人芬芳的童年，就像这花儿，但倘若没有了母亲，童年的花朵也就枯萎憔悴了。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,每次我伤心难过，你们不会像他人一样冷嘲热讽，而是默默的陪伴在我身边。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,女主角徐蔼雯得了一种AS病，她看起来与正常人不同的就像一名抑郁症者，她不是智力出问题，同样有着正常人的思考能力，可是她却不敢接触外界，也听不太明白别人的话，但是就是这样一个沉默，忧郁，自闭的形象，让人心疼，让人怜悯。
1,OOOttOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,窗外的天气就像是你多变的表情下雨了雨陪我哭泣看不清我也不想看清离开你我安静的抽离不忍揭晓的剧情。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我总是会在和妈妈闲聊的时候许多次不经意地提到他，妈妈并不说什么，反而仍然像往常一样和我一起叽叽喳喳的讨论大大小小的事儿。
1,OOOtOOOOOOOOOOvvvOOOOOOOO,今日的你就像是没了太阳抚摸的向日葵，如此没有生气。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,仿佛像一部洁白未曾写过的历史空页，我们大家你写一页，我写一页，才完成了这一部“少年中国”史。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOO,我从小胃口不好，裴老师和付老师像妈妈一样，贴心照料着我。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOtOOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOO,每个人都有美好的童年，在那童心未泯的时代，我做过许多幼稚有趣的事，它们像曲谱上的音符，欢快地跳跃着，至今想起来，还是那么令人难忘。
1,OOOOOOOOOOOOttOOOOOOvvOOOOOOOOOOOOOOOOO,想一想，世界上有数不清的乞丐，就像天上的繁星一样，如果要施舍，怎么施舍得过来。
0,OOOOOOOOOOOOOOOOOOOOOOOOOO,可我一撇下游泳圈，腿便像灌了铅似的，怎么也抬不起来。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,古人常说应该行万里路，然而，坐在教室里学习的我们并不能像孔子、孟子那些圣人一样四处游历，感悟人生。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,那件事渐渐平息了，我和哥哥还像以往一样，只是他不再管那么多，他说让我学着长大。
1,OOOOOOOOOOOOOOOOtttOOOOOOOOOOOOOvvOOOOOOOOOO,初秋时，菊花就打起了一个个小小的骨朵儿，嫩嫩地，就像一颗颗碧绿的宝石在清风中轻轻摇摆着。
1,OOOOOOOOOOOOOOttOvvOOOOOOOOOOOOO,一个个铁一样的事实告诉我们，它们像恶魔般无情地吞噬着人类的生命。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,虽然有时男生会和女生吵吵架，但那只是开开玩笑，同学们真是亲得像一家人了，六年级五班就是这个大家庭。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,你也会像那只被贴上“驴”标签的狮子那样最后承认自己是个“驴”吗？
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOO,如果没有像福利院阿姨们一样的“妈妈”自己的孩子又会怎样？
1,OOOOOOOOOOOttOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOO,一勺醋喝下去后，我觉得鱼刺先是像个顽童一样在喉咙里不肯走，但一会儿，鱼刺竟然消失得无影无踪。
0,OOOOOOOOOOOOOOOOOOOOOOOOO,我真想和马小跳做好朋友，像他那样有一个幸福的童年。
0,OOOOOOOOOOOOOOO,秋天的落叶，像那样金黄的颜色。
1,OOOOOOOOOOOOOOOOOOOOOttOvvOOOOOOOOOOOOOOOOOOOOOO,在说明过程中也不乏生动的比喻，“摆放整齐的饺子像大雁凌空飞翔”，既增强了文章的美感，又生动形象。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOttOOOOOOvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,岁月在呼唤中流逝，无数个午后你到来的画面也清晰地映入我心灵的底片，只是无数次的呼唤声中，您的声音似乎越来越小，终于有一天，睡醒后，我没有在呼唤“妈妈”，而是轻轻的走到您的床边，您躺在床上，整个身子像一条绷紧的弦，那略显苍白的嘴唇也失去了往日最亮丽的红润，妈妈您老了，只是时光流逝，我未擦觉。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,每天早晨起床后，老爸都会抽出十分钟的时间教我打羽毛球，刚开始的时候我还不愿意学，后来是老爸鼓励下，我爱上了这个运动，刚开始每天老爸让我早早起床去对墙空拍100下做练习，爸爸要求我左手举起，右手挥拍手要伸直，拍面要放正，不能左右歪，然后是举拍，爸爸要求我双手举起，两脚分开与肩同宽，站立十分钟，我最不想做的就是这个动作，像一座大山压着我，但是我还是坚持下来了。
1,OOOOOOOOOOOOOOOOOOOOOvvOOOttOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,树被剪得整整齐齐地，十分好看，还有一个个像将军一产的竹子立在一旁，鲜花旁边竟围着一群翩翩起舞的蝴蝶，真是好看极了。
1,ttOOOvvOOOOOOOOOOOOOOOOOOOOOOOO,它们像一个巨人在屋后站岗，保护我们的房屋不被水土的流失而淹埋。
1,OOOOOOOOOOOOtOOOOOOOOOOOOOvvOOOOOOOOOOOOOOO,语文才考了４９分，当时的我一直冒冷汗，急得像热锅上的蚂蚁－－团团转．回家去要怎么办呢？
1,OOOOOOOOOOOOOOOOOOOOOOOttOOvvOOOOOOOOOOOOOOOOOOOOOOOOOO,搓了一会儿后，我就把红领巾放进清水里搓，一下子清水就像墨水似的了，然后我就把红领巾从脏水里捞上来，晾在竹竿上。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我不经意间在您的头上发现了一根白发，我心里像打翻了的五味瓶，我一直在被子里嗫嚅到十一点。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,大家应该已经坐在电视旁看春节联欢晚会吧，可是，郴州临武还没有转播春节联欢晚会，当时，电视局停电，全县都没春节联欢晚会看，像是瘫痪！
0,OOOOOOOOOOOOOOOOOOOOOOOO,第二人材我们应考虑像小矮人唧唧那样知错就改的人。
1,OOOOOOOOOtttOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOvvvOOOOOO,这不，教学楼旁边的紫丁花也开得正热烈，它们朵朵都小巧玲珑，摆出一个个优美的姿态，像一个个身穿紫色的娇艳美丽的小美人儿，可爱极了。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,下午，老师批好了卷纸，我得了100分，我高兴极了，就像吃了100个棒棒糖一样甜滋滋的。
1,OOOOOOttOOOOOOOOOOOOvvOOOOOOOO,你说：天边的月亮、一晚大过一晚，就像你的思念、一天浓过一天。
1,OOtOOOOOOOOOOOOOOOOOOOOOOOvvvvvvvOOOOOO,他的话有时会犀利地如刺骨的北风，让我冷得无力反驳，像冬天干燥的天气，让人难受。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,不知不自觉我来到一片田野，遍地都是盛开的油菜花，远远望去，油菜花已经开得很茂盛了，到处是一片金黄，就像在地上铺了一层黄灿灿的金色地毯。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我有排成微笑的休眠火山群岛也有连成片的隐患小煤窑随时都可能爆炸，像老师说的矛盾体，主次方面可以互相转化。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,可是时间匆匆，当初的那些人那些事只能在回忆里寻找了，再也无法像从前那样无忧无虑了。
0,OOOOOOOOOOOOOOOOOOOOOOOOOO,成长也许像花园中花开的清脆，也许是火炉中火燃的炽热。
1,OOOttOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,从前，人们总想像鸟儿一样，在天空中自由的飞翔，科学家发明了飞机，让人们享受在空中“飞翔”的感觉。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,不管是哪一种心态，又或者哪一种姿态，却未像天等烟雨这样，叫人痴痴的醉下去。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我凑上去看，它正趴在地上休息，我轻轻地敲了敲隔在我们之间的那层厚厚的玻璃，我期待它能像童话里的小动物一样跳过来跟我玩耍。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,尽管妻子留下离婚协议书，佐罗仍坚持为人民服务，像很多英雄一样，以大局为重。
1,ttOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,生活就像一次千米竞跑，在一个弯道上超越了前人滞后了更多人，带着这种成功的魅力，冲向成功的红丝带。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,像往日一样，一放学，我就钻进自己的房间搞定那些老师布置的作业。
1,OOOOOOOOOOOOttOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,顿时，我似乎明白了什么，瓜藤真的就像母亲一样牵着自己的孩子，没有办法，她们生来就得悬挂在空中，所以牵得是那么的吃力。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,看看这句话，现在中国人中许多人都被平均化、标准化、中庸化了，鲜少有像庄子这样特立独行的人。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOtOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOvvO,看到这儿，我也迫不及待地想参与其中，妈妈帮我买了一把水枪，我们就开始撑竹筏了，爸爸撑，妈妈看风景，我一会儿玩水枪，把水喷向远方，一会儿又帮爸爸撑竹筏，一会儿又帮爸爸妈妈拍照片，真是手忙脚乱，开心得像一只水上的小鸭子！
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,老师要去人工湖，我们男生又打头阵，跑到桥上，左边是一个大墙壁，是用土做的，可是下雨很容易产生山顶滑坡，池子里一条鱼也没有，我们很失望，但我们站在木桥上，吹着小风，水的波纹向我们流动着，招呼着，我们就像在船上往前行使。
1,OOttOOOvvOOOOOO,然而这些都已像烟云一般消散了。
1,OOOOOOttOOOOvvvOOOOOOOOOOO,在花瓣中间，花蕊像一朵朵太阳花，迎风招展，婀娜多姿。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOttOOOOOOOOOOOOOOOvvOOOOOOOOO,一个都不少，随处可见一只母鸡率领一群小鸡仔觅食，或是看见一只大公鸡挺着脖子，大踏步地走来走去，像将军在阅兵，斗志昂扬。
1,OOOOOOOOOOOOOOOOOOOOOttOOOOOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,小蚂蚁们从我的树根上走过，和我打了个招呼，云彩从我头上越过，就像一匹白马，从我头上飞过，对我微微一笑，太阳公公找着月亮姐姐，替他“站岗”，风儿轻轻吹落我的“秀发”，雨渐渐的来了。
1,OOttOOOOOOOOOOOOOOOOOOOOOOOOOOOOOvvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我的妹妹两岁了，她的头发长长的，眼睛大大的，眼睫毛长长的，真像一个洋娃娃，妈妈说妹妹现在比我小时候还要高，也许是我小时候没有妹妹吃得多，所以我那么瘦小。
0,OOOOOOOOOOOOOOOOOOOO,因为这是在冰上溜，不像在地面上溜的轮滑。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,但那是我热爱的东西，就像向日葵一直热爱着阳光一样，所以我会坚持，跟着心的方向固执地热爱梦想。
1,OOOtttOOOOOOOOOvvOOOOOOOOOOOOO,一串串丁香花多么像一颗颗紫色的葡萄在开会，商量着天大的事情。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我在孙幼军爷爷写的《小布头奇遇记》里，知道了小布头两次闯进老鼠洞的故事之后，我的心里一直很佩服小布头，因为他非常的勇敢，而且不像以前在酱油瓶子上胡跳一气，还有，他在被老鼠拖进老鼠洞的时候，被老鼠从天空上抛了三十次，他都没害怕，因为他有了一个信念，就是要有爱心和信心勇敢才行。
1,ttOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOvvOOOOOOOOOOOOOOOOOOOOO,月儿还在往上升，它的身边缭绕着许许多多的云雾，朦朦胧胧的，就像一个害羞的新娘遮着一层面纱，遮遮掩掩的露出了自己的笑脸。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,于是转身朝超市飞奔而去，当我提着新买的料酒走出超市门口时，我看见一个可爱的小女孩在雨中快速的跑着，突然，像是被什么东西绊了一下摔倒在地，她勇敢的爬起来，看着自己的手，愣了一会儿，“哇”一下子大声哭了起来。
1,OOttOOOOOOOOOOOOOOOOOOOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,每个日子就像一个十分温柔，十分善良，十分恬淡，十分清丽的小女孩，我们每个人的心灵就是她美丽的衣裳，而寂寞是她最忧郁的一款。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,你说我不要出去玩，可是朋友们都可以啊，我知道你是为我好，可是我觉得老是像陌生人啊！
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,晚上，木木照常和丸丸在聊天，起初还很开心，但聊天聊着，木木的脑不知道哪里错了，开始对丸丸胡说八道(至于说了啥丸，木，和天地知道)，说了那些话后，木木很很的后悔了，他怕丸丸再也不理他了，他真的好怕好怕，但可爱有善良的丸丸很快就原谅他了，并很快地就忘了那些话，和木木还是像以前一样。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,你不是像往常一样三口为品，用舌尖品尝色清而味甘，微香而小苦的好茶。
1,OOOOOOOOOOOOOOOttOOOOOOOOOOOOOOOvvOOOOOO,可是，人总是要长大，不知不觉，日子就和童年划了明显的界限，像老式火车，越开越远。
1,OOOttOOvvOOOOOOOOOOOOOOOO,﻿它的舌头就像刷子一样，刷着我的手，我觉得痒痒的。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,越南还有好些特色水果，在中国都没见过，比如一种叫“bangbang”的水果，长得很像荔枝，尝一口却有一种坏水果的怪味道。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOtOOOvvOOOOOOOOOOOOOOOOOOOOOOOOO,而坚持最后的强者，则是最后的胜者，他们才是笑到最后的人，经千锤百炼的人就像是雄鹰一般，最后翱翔于天际，享受到一览众山小的胜利欣喜。
1,ttOOOOOOOOOOOOOOOOOvvOvvOOOOOOOOOOOOO,交流就像在那纵横交错的要道上约束人们的法律，准则一般，维护次序，保护生命。
1,OOOOOOOOOOOOttOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,最后爸爸放下了几颗饲料，鱼儿们立刻像火箭般的，一下子冲过去跳跃了起来，溅起了白色的浪花，吃着吃着很快就被吃完了。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,只见它嘴巴一上一下地动着，就像妈妈做饭时熟练地用菜刀切土豆丝一样，迅速极了，很快花生米就没了踪影。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,"""突然，天山乌云密布，乌云遮住了阳光，遮住了大地，眼前黑压压一片，“嗖”的一声，一条火蛇从空中划过，像把天划破一道口子，射出了令人生畏的白光，连续不断的火花向人们逼近，使人们心惊胆战，雷公也赶来了，他敲锣打鼓，发出“轰轰""的震耳欲聋的巨响。"""
1,OOOOOOOOOOOOOOOOOOOOOOOOttttOOOOOOOOOOOvvOOOOOOOOO,我写完工作，外面的雨仍是下个不断，我透过窗子看到花草树木都在风雨中摇来摇去，像风筝在天空中飞来飞去。
